"Tour_type","Tournament_Name","Player_Name","Course","Round","Hole","Hole_Par","Hole_Score","Yardage","Shot","Shot.Type.S.P.D.","Nbr_of_strokes","Shot_Location_Start","Shot_Location_End","Laser_Location_Start","Laser_Location_End","Distance","Distance_to_Pin","Distance_From_Center","Distance_From_Edge","In_Hole","Around_Green","First_Putt_Flag","Hole_Distance_After_Shot","Lie","Elevation","Slope","Time","X","Y","Z","Par_Made_Hole","Shots_Left_Hole","Exp_Strokes_B","Exp_Strokes_A","Strokes_Gained"
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"7",4,4,434,3,"S",1,"Primary Rough","Green","Left Rough","Unknown",642,601,117,145,"N","N","",121,"Unknown","With","Level",1246,8438.99,8826.66,523.757,1,1,1.06314753202632,1.06314753202632,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"7",4,4,434,4,"S",1,"Green","","Unknown","",121,121,0,0,"Y","N","Y",0,"Good","With","Level",1248,8438.99,8826.66,523.757,1,0,1.06314753202632,0,0.0631475320263162
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"8",4,5,405,1,"S",1,"Tee Box","Fairway","","Right Fairway",9663,14436,124,22,"N","N","",5180,"Good","With","Level",1252,8465.56,9346.21,525.424,0,4,3.08583495206183,1.5108739354898,0.574961016572033
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"8",4,5,405,2,"S",1,"Fairway","Green Side Bunker","Right Fairway","Front Center Green Side Bunker",5006,5180,293,66,"N","Y","",362,"Good","With","Level",1256,8230.84,9691.07,520.198,0,3,1.5108739354898,0.983416484492174,-0.472542549002377
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"8",4,5,405,3,"S",1,"Green Side Bunker","Green","Front Center Green Side Bunker","Unknown",703,362,353,234,"N","N","",354,"Good","With","Level",1259,8268.74,9735.73,521.976,0,2,0.983416484492174,0.828876523087787,-0.845460038595613
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"8",4,5,405,4,"S",1,"Green","Green","Unknown","Unknown",385,354,23,106,"N","N","Y",37,"Good","With","Level",1301,8244.77,9714.42,523.255,0,1,0.828876523087787,0.828876523087787,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"8",4,5,405,5,"S",1,"Green","","Unknown","",37,37,0,0,"Y","N","",0,"Good","With","Level",1302,8244.77,9714.42,523.255,0,0,0.828876523087787,0,-0.171123476912213
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"9",5,6,600,1,"S",1,"Tee Box","Primary Rough","","Right Rough",10401,21312,665,265,"N","N","",11127,"Good","With","Level",1305,8903.37,9536.25,499.667,0,5,3.77464945794309,3.38053145248032,-0.605881994537228
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"9",5,6,600,2,"S",1,"Primary Rough","Fairway","Right Rough","Right Fairway",7270,11127,136,378,"N","N","",3929,"Unknown","Above Ball","Downhill",1309,9506.56,9588.83,477.918,0,4,3.38053145248032,0.748134617194086,1.63239683528623
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"9",5,6,600,3,"S",1,"Fairway","Primary Rough","Right Fairway","Right Rough",4355,3929,62,115,"N","Y","",421,"Good","With","Level",1313,9865.79,9537.75,483.285,0,3,0.748134617194086,0.77708440146149,-1.0289497842674
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"9",5,6,600,4,"S",1,"Primary Rough","Green","Right Rough","Unknown",333,421,27,156,"N","N","",90,"Unknown","With","Level",1316,9838.33,9541.49,482.709,0,2,0.77708440146149,0.776637773526087,-0.999553372064597
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"9",5,6,600,5,"S",1,"Green","Green","Unknown","Unknown",101,90,6,120,"N","N","Y",7,"Good","With","Level",1318,9829.99,9540.53,482.543,0,1,0.776637773526087,0.776637773526087,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"9",5,6,600,6,"S",1,"Green","","Unknown","",7,7,0,0,"Y","N","",0,"Good","With","Level",1318,9829.99,9540.53,482.543,0,0,0.776637773526087,0,-0.223362226473913
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"10",4,4,469,1,"S",1,"Tee Box","Primary Rough","","Right Rough",9496,16812,959,421,"N","N","",7236,"Good","With","Level",1322,11035.66,9918.81,506.283,1,3,3.07004586052766,2.88770393626581,-0.817658075738146
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"10",4,4,469,2,"S",1,"Primary Rough","Primary Rough","Right Rough","Left Rough",7653,7236,1232,211,"N","Y","",1240,"Unknown","With","Level",1327,11673.06,9929.98,524.739,1,2,2.88770393626581,0.793477971536259,1.09422596472955
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"10",4,4,469,3,"S",1,"Primary Rough","Green","Left Rough","Unknown",1173,1240,65,199,"N","N","",72,"Unknown","With","Level",1330,11636.87,9839.36,531.139,1,1,0.793477971536259,0.793477971536259,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"10",4,4,469,4,"S",1,"Green","","Unknown","",72,72,0,0,"Y","N","Y",0,"Good","With","Level",1332,11636.87,9839.36,531.139,1,0,0.793477971536259,0,-0.206522028463741
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"11",3,3,197,1,"S",1,"Tee Box","Primary Rough","","Left Rough",7435,7200,816,561,"N","Y","",831,"Good","With","Level",1335,12252.13,9922.3,539.319,1,2,3.49767753422946,0.989323172205872,1.50835436202359
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"11",3,3,197,2,"S",1,"Primary Rough","Primary Rough","Left Rough","Left Rough",506,831,341,98,"N","Y","",339,"Unknown","With","Level",1338,12228.07,9888.51,547.088,1,1,0.989323172205872,0.989323172205872,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"11",3,3,197,3,"S",1,"Primary Rough","","Left Rough","",339,339,0,0,"Y","N","",0,"Unknown","With","Level",1339,12228.07,9888.51,547.088,1,0,0.989323172205872,0,-0.0106768277941285
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"12",4,4,391,1,"S",1,"Tee Box","Fairway","","Left Fairway",8738,13680,345,268,"N","N","",4931,"Good","With","Level",1342,11536.29,9650.85,522.466,1,3,3.21212361911299,0.91126545652137,1.30085816259162
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"12",4,4,391,2,"S",1,"Fairway","Green","Left Fairway","Unknown",5171,4931,161,978,"N","N","",274,"Good","With","Level",1346,11105.9,9668.22,509.758,1,2,0.91126545652137,0.92665222326918,-1.01538676674781
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"12",4,4,391,3,"S",1,"Green","Green","Unknown","Unknown",292,274,0,719,"N","N","Y",15,"Good","With","Level",1350,11127.77,9678.84,510.208,1,1,0.92665222326918,0.92665222326918,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"12",4,4,391,4,"S",1,"Green","","Unknown","",15,15,0,0,"Y","N","",0,"Good","With","Level",1350,11127.77,9678.84,510.208,1,0,0.92665222326918,0,-0.0733477767308202
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"13",4,4,476,1,"S",1,"Tee Box","Fairway","","Left Fairway",9187,15588,131,332,"N","N","",6398,"Good","With","Level",1352,11693.08,9443.06,524.188,1,3,2.91776124865647,0.983783600097311,0.933977648559158
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"13",4,4,476,2,"S",1,"Fairway","Green","Left Fairway","Unknown",6270,6398,424,266,"N","N","",449,"Good","With","Level",1357,12212.68,9490.92,551.26,1,2,0.983783600097311,1.03924086115639,-1.05545726105908
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"13",4,4,476,3,"S",1,"Green","Green","Unknown","Unknown",466,449,18,130,"N","N","Y",18,"Good","With","Level",1401,12217.87,9529.43,551.988,1,1,1.03924086115639,1.03924086115639,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"13",4,4,476,4,"S",1,"Green","","Unknown","",18,18,0,0,"Y","N","",0,"Good","With","Level",1401,12217.87,9529.43,551.988,1,0,1.03924086115639,0,0.0392408611563866
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"14",4,4,442,1,"S",1,"Tee Box","Fairway","","Left Fairway",10130,15948,382,56,"N","N","",5882,"Good","With","Level",1404,11422.64,9263,514.821,1,3,3.09190416223822,1.09602033615207,0.995883826086157
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"14",4,4,442,2,"S",1,"Fairway","Green","Left Fairway","Unknown",5820,5882,152,270,"N","N","",160,"Good","With","Level",1409,10939.95,9309.34,503.746,1,2,1.09602033615207,0.977151249344821,-0.881130913192756
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"14",4,4,442,3,"S",1,"Green","Green","Unknown","Unknown",164,160,6,155,"N","N","Y",18,"Good","With","Level",1413,10937.59,9322.8,503.904,1,1,0.977151249344821,0.977151249344821,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"14",4,4,442,4,"S",1,"Green","","Unknown","",18,18,0,0,"Y","N","",0,"Good","With","Level",1413,10937.59,9322.8,503.904,1,0,0.977151249344821,0,-0.0228487506551787
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"15",5,5,525,1,"S",1,"Tee Box","Fairway","","Right Fairway",9941,18180,245,200,"N","N","",8151,"Good","With","Level",1416,11543.89,8967.59,501.082,1,4,3.54929522792474,1.57735626736854,0.971938960556209
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"15",5,5,525,2,"S",1,"Fairway","Green Side Bunker","Right Fairway","Right Green Side Bunker",8161,8151,881,198,"N","Y","",879,"Good","With","Level",1422,12143.27,8649.7,548.237,1,3,1.57735626736854,1.04004102269019,-0.462684755321654
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"15",5,5,525,3,"S",1,"Green Side Bunker","Green","Right Green Side Bunker","Unknown",663,879,222,224,"N","N","",226,"Good","With","Level",1426,12169.97,8697.81,553.311,1,2,1.04004102269019,1.19963320912812,-1.15959218643793
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"15",5,5,525,4,"S",1,"Green","Green","Unknown","Unknown",248,226,16,110,"N","N","Y",19,"Good","With","Level",1428,12172.66,8718.3,553.131,1,1,1.19963320912812,1.19963320912812,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"15",5,5,525,5,"S",1,"Green","","Unknown","",19,19,0,0,"Y","N","",0,"Good","With","Level",1429,12172.66,8718.3,553.131,1,0,1.19963320912812,0,0.199633209128123
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"16",4,4,481,1,"S",1,"Tee Box","Fairway","","Right Fairway",10657,17496,265,59,"N","N","",6855,"Good","With","Level",1431,11317.55,8530.35,499.741,1,3,3.12914956953394,0.944024044195553,1.18512552533838
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"16",4,4,481,2,"S",1,"Fairway","Green","Right Fairway","Unknown",6880,6855,314,333,"N","N","",312,"Good","With","Level",1436,10745.48,8565.41,483.658,1,2,0.944024044195553,1.00768191694228,-1.06365787274673
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"16",4,4,481,3,"S",1,"Green","Green","Unknown","Unknown",284,312,30,188,"N","N","Y",31,"Good","With","Level",1441,10748.04,8588.92,483.747,1,1,1.00768191694228,1.00768191694228,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"16",4,4,481,4,"S",1,"Green","","Unknown","",31,31,0,0,"Y","N","",0,"Good","With","Level",1441,10748.04,8588.92,483.747,1,0,1.00768191694228,0,0.00768191694228015
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"17",4,4,470,1,"S",1,"Tee Box","Primary Rough","","Right Rough",9628,16092,1056,603,"N","N","",6759,"Good","With","Level",1443,10693.82,9098.39,482.528,1,3,3.73435076696628,2.00089727334105,0.733453493625231
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"17",4,4,470,2,"S",1,"Primary Rough","Fairway","Right Rough","Left Fairway",5727,6759,245,136,"N","Y","",1037,"Unknown","With","Level",1450,10608.88,9567.96,476.543,1,2,2.00089727334105,0.904992043555511,0.0959052297855409
"PGA TOUR","TOUR Championship by Coca-Cola","Jonathan Byrd","East Lake GC",4,"17",4,4,470,3,"S",1,"Fairway","Green","Left Fairway","Unknown",982,1037,43,206,"N","N","",63,"Good","With","Level",1453,10589.23,9647.34,479.353,1,1,0.904992043555511,0.904992043555511,-1
